year,month,day,ADBE,AMD,ADI,AAPL,AMAT,ADSK,GLW,HPQ,IBM,INTC,MU,MSFT,MSI,ORCL,SWKS,TER,TXN,TYL,WDC,
2011,11,30,-0.030427574,-0.010556288,-0.01769565,-0.024928351,-0.054809866,-0.006703965,-0.030041069,0.021334853,0.00959153,0.010251835,0.030011838,-0.014235457,-0.002227558,-0.019238964,-0.084431962,-0.026896364,-0.00899594,0.006553452,0.037911313,
2011,12,30,0.013258358,-0.022718507,0.011314441,0.025163357,-0.002831225,-0.050499723,-0.00959875,-0.033533592,-0.009623091,-0.011661569,0.021228751,0.00640427,-0.00147887,-0.087149806,-0.002404131,0.005451467,-0.014524083,-0.027117278,0.027215382,
2012,01,31,0.039334845,0.09432876,0.038869079,0.051967332,0.059234117,0.07443009,-0.003695665,0.035902608,0.020121787,0.03721906,0.081874494,0.055959069,0.001123697,0.042278947,0.124002699,0.079019245,0.048493088,0.066967394,0.0698428,
2012,02,29,0.02640322,0.039564819,0.000887434,0.074928401,0.001837513,0.021763383,0.008102325,-0.043554708,0.010898995,0.010894126,0.051438306,0.034205937,0.030617939,0.015796708,0.096827752,0.001857653,0.012818979,0.031468835,0.033335628,
2012,03,30,0.018356845,0.037887029,0.016380704,0.0434743,0.006857289,0.048479775,0.033327275,-0.024009274,0.025547721,0.019509295,-0.02374664,0.006989254,0.01077933,-0.001412718,0.010814742,0.012254878,0.003373305,0.007297322,0.023056103,
2012,04,30,-0.009728194,-0.037296554,-0.015539689,-0.011426704,-0.016172086,-0.031380244,0.008248229,0.016628389,-0.003280086,0.004304535,-0.089333636,-0.003243006,0.001705527,0.004457933,-0.008084261,0.008152085,-0.01982878,0.017072476,-0.027951168,
2012,05,31,-0.03363092,-0.082974235,-0.026508913,-0.004673681,-0.061027019,-0.089744087,-0.040765197,-0.03810543,-0.028977507,-0.037767405,-0.05247411,-0.037254156,-0.025861899,-0.045595025,-0.00450531,-0.075914019,-0.049795184,-0.029807952,-0.092152167,
2012,06,29,0.018081095,-0.025748957,0.01525283,0.004688493,0.044513332,0.038522615,-0.002007696,-0.049566428,0.005991947,0.013403584,0.033620144,0.020345352,0.002281861,0.050004162,0.007375456,-0.01188288,0.003191044,0.034134707,-0.012776829,
2012,07,31,-0.020465408,-0.149628588,0.015957968,0.019457326,-0.021585546,-0.013488099,-0.054316147,-0.042380686,0.00088743,-0.015764167,-0.006936968,-0.01619895,0.00207137,0.008140225,0.024867533,0.019627931,-0.019832234,-0.014556274,0.115539633,
2012,08,31,0.00545059,-0.037983094,0.010557926,0.038957788,0.034091593,-0.038394239,0.024297483,-0.03365561,-0.000660687,-0.011247427,0,0.022326,-0.006152307,0.020366568,0.022382131,0.026069087,0.027788505,0.013586505,0.021828823,
2012,09,28,0.015886021,-0.042913039,-0.006217968,0.001215389,-0.01995517,0.031034234,0.040106384,0.00788561,0.027213116,-0.039810594,-0.016395905,-0.015200762,0.027847825,-0.002614368,-0.111554347,-0.040780562,-0.022795651,0.038776268,-0.030532416,
2012,10,31,0.020784232,-0.21587604,-0.000596093,-0.049444293,-0.02255204,-0.019959131,-0.04888976,-0.090527831,-0.027926943,-0.020107444,-0.042296893,-0.018178526,0.009600808,-0.004427547,-0.00314689,0.012046592,0.011586698,0.035868705,-0.053640872,
2012,11,30,0.007403465,0.03066882,0.016112143,-0.00532803,0.009050355,0.017084729,0.020947,-0.027847296,-0.008146041,-0.039126702,0.041206269,-0.02665594,0.022675299,0.015038205,-0.013960113,0.029289935,0.020829015,-0.00816074,-0.010271363,
2012,12,31,0.036909295,0.037788561,0.018543596,-0.041312133,0.027823858,0.028167982,0.013633297,0.044240634,0.003368687,0.02280796,0.026483163,0.001542348,0.011768279,0.017627362,-0.047572191,0.03339183,0.020436503,0.013846131,0.107009916,
2013,01,31,0.001725447,0.034762106,0.016014906,-0.067571905,0.052499499,0.041336838,-0.021880401,0.063927147,0.025363468,0.008758785,0.076430504,0.011873533,0.020639187,0.02764607,0.071627807,-0.019186851,0.032530261,0.047591564,0.043810069,
2013,02,28,0.016666703,-0.018774001,0.018688361,-0.011197151,0.028789612,-0.024823584,0.024705668,0.086312527,-0.002984563,0.001273964,0.044463748,0.009050953,0.027521258,-0.015817899,-0.050746005,0.015831118,0.017346385,0.018483406,0.001475885,
2013,03,28,0.044135944,0.010340833,0.012028594,0.00123744,-0.007190483,0.05052128,0.024112761,0.075965239,0.026162193,0.019423389,0.075929335,0.012396232,0.014334436,-0.024927806,0.014536202,-0.014223811,0.01307165,0.035897888,0.030133126,
2013,04,30,0.01534492,0.043708928,-0.024006075,0.000118737,0.03197835,-0.020148241,0.036539669,-0.063434288,-0.022479917,0.04015219,-0.024863827,0.063386362,-0.048987899,0.006002691,0.000887976,0.00585356,0.012234735,0.013814869,0.041086489,
2013,05,31,-0.021425393,0.151810883,0.021967409,0.009659002,0.02312793,-0.018588907,0.028083459,0.073873932,0.013604008,0.010000758,0.093390426,0.025966262,0.005732536,0.013052059,0.03386702,0.037918303,-0.003612564,0.037920166,0.058972852,
2013,06,28,0.026025201,0.008600172,-0.008304979,-0.054679123,-0.008074253,-0.045974967,-0.033468911,0.009273699,-0.036821923,-0.000893449,0.088804205,-0.004439783,0.000276077,-0.041380186,-0.037425098,-0.009050747,-0.013013511,-0.002904568,-0.006734717,
2013,07,31,0.016093752,-0.034318813,0.039760285,0.05736954,0.038817997,0.018168725,0.028349587,0.015145522,0.008840541,-0.016345908,-0.034357734,-0.035412939,-0.022383976,0.024259462,0.040599282,-0.027549558,0.054001116,0.036847786,0.015729061,
2013,08,30,-0.014286369,-0.061793598,-0.024971442,0.034939118,-0.033426375,0.016376781,-0.031133668,-0.060513841,-0.0272262,-0.021738941,0.010690723,0.023862472,0.009247892,-0.006627554,0.023304546,-0.031114315,-0.011000012,-0.004269578,-0.01635875,
2013,09,30,0.055110847,0.066377223,0.007166203,-0.009430994,0.067425726,0.049323524,0.016685502,-0.024256124,0.006878907,0.018206375,0.109690169,-0.001563222,0.027719459,0.017499439,-0.008996146,0.03190263,0.023133193,0.07327346,0.011408593,
2013,10,31,0.018657568,-0.057178509,0.020287555,0.039963235,0.007954564,-0.013607971,0.068688174,0.064837959,-0.014231568,0.028398953,0.005214148,0.02688011,0.022378877,0.005864533,0.016468173,0.02478109,0.022038881,0.043612257,0.04070738,
2013,11,29,0.020035875,0.037354917,-0.009620204,0.029409246,-0.011138131,0.054645688,0.002315539,0.050101692,0.003433902,-0.007278985,0.076798776,0.035500054,0.022734887,0.022607116,0.013097081,-0.011574832,0.009341786,0.025718304,0.032496545,
2013,12,31,0.023079151,0.026609581,0.026763554,0.00385066,0.009436059,0.046113418,0.018419814,0.012202077,0.018663618,0.03691506,0.013177463,-0.008278558,0.012628969,0.035094088,0.031040192,0.01479101,0.009094855,-0.002036356,0.050044385,
2014,01,31,-0.005026199,-0.052416845,-0.02329674,-0.049489518,-0.021658398,0.007961868,-0.01512695,0.015547292,-0.025976229,-0.024346233,0.025022513,0.00496224,-0.024483264,-0.014335564,0.024967868,0.0283813,-0.012136228,0.013893252,0.011593738,
2014,02,28,0.064265659,0.03407979,0.025507443,0.024271299,0.054298432,0.010299957,0.051348313,0.012984943,0.022738986,0.008011035,0.021154863,0.00859875,0.016037616,0.025260742,0.069012641,0.032680444,0.025461186,-0.050936356,0.004113554,
2014,03,31,-0.018684299,0.033770463,0.019386163,0.008580139,0.032109346,-0.028205302,0.033599701,0.036731531,0.016837485,0.018104898,-0.009621934,0.029365599,-0.010649195,0.019542181,0.024524772,-0.008433395,0.020746405,-0.049488557,0.024923595,
2014,04,30,-0.02761493,0.008578935,-0.015388824,0.041153472,-0.029824197,-0.010366369,0.001872442,0.00929429,0.008888162,0.014491675,0.042959112,-0.006296594,-0.004822118,0.000982733,0.039050273,-0.05139849,-0.013182573,-0.010665482,-0.018059597,
2014,05,30,0.019614191,-0.009663317,0.012186066,0.032908156,0.027191267,0.037660418,0.010064091,0.00574092,-0.025113069,0.013851549,0.039239979,0.008765707,0.02546746,0.011945431,0.024427948,0.00465879,0.014379436,-0.019138365,-0.0011357,
2014,06,30,0.049669597,0.020154032,0.01379042,0.011850683,0.048011937,0.032042498,0.013055562,0.004381761,-0.00734084,0.053476896,0.061641835,0.007988082,-0.003503261,-0.015679173,0.035141013,0.041835479,0.007424245,0.067224631,0.023345477,
2014,07,31,-0.019079408,-0.030037266,-0.037212163,0.012302528,-0.031755121,-0.023990648,-0.048071076,0.024200781,0.024228004,0.040112255,-0.032844858,0.014944607,-0.019274923,-0.000230666,0.033793315,-0.031705801,-0.011448817,-0.002291545,0.034319919,
2014,08,29,0.01630974,0.027959298,0.012846857,0.032420676,0.044279899,0.002354345,0.028065227,0.028210602,0.003986598,0.015970384,0.028206185,0.02493558,-0.030217094,0.012088834,0.04867391,0.053107046,0.017755475,-0.00806822,0.013357636,
2014,09,30,-0.01668556,-0.087381676,-0.010886678,-0.007478483,-0.029051716,0.01166283,-0.032857201,-0.02805995,-0.005614585,-0.001244983,0.021570106,0.008801167,0.029885209,-0.035390721,0.010526258,-0.02480125,-0.004439848,-0.003230426,-0.024677195,
2014,10,31,0.005798577,-0.085596348,0.001138461,0.03017871,0.009540686,0.018818259,0.023809731,0.004989636,-0.062463027,-0.010222788,-0.015090284,0.005491602,0.008293212,0.009980793,0.001419036,-0.022758347,0.020624162,0.102455436,0.006493498,
2014,11,28,0.02150771,-0.001553828,0.041854014,0.043742054,0.03882923,0.032421832,0.014458946,0.036879046,-0.002982441,0.042404667,0.036002097,0.010636872,0.008137809,0.035847079,0.064787034,0.032940675,0.039751304,-0.013157864,0.021111066,
2014,12,31,-0.005815206,-0.019092942,0.009772951,-0.032402082,0.015434016,-0.013806362,0.037770177,0.013541651,-0.004658074,-0.011339588,-0.011506792,-0.01253276,0.0112226,0.025454459,0.032483968,1.17567E-05,-0.007688163,0.003426247,0.031717577,
2015,01,30,-0.015630572,-0.016578138,-0.027570115,0.025889178,-0.037851329,-0.046151357,0.015625035,-0.045602658,-0.019741996,-0.040745658,-0.077843474,-0.060604368,-0.031338471,-0.029618742,0.057745494,-0.038767167,0.002606574,-0.013542573,-0.056347318,
2015,02,27,0.052272645,0.082827266,0.053508515,0.041686923,0.041907443,0.075371562,0.013473168,-0.015789212,0.026821182,0.005842653,0.020364542,0.038666511,0.036870824,0.019561951,0.024592761,0.029652553,0.041429816,0.051261683,0.041502513,
2015,03,31,-0.029297037,-0.064625595,0.03188843,-0.013842388,-0.045468187,-0.039611571,-0.031745096,-0.046375825,-0.00387907,-0.026664432,-0.05326285,-0.032855515,-0.005939753,-0.006690778,0.049262436,-0.010695833,-0.012094881,0.004199963,-0.067833872,
2015,04,30,0.012276875,-0.074026355,-0.008071516,0.002506375,-0.056892839,-0.013616306,-0.034875847,0.024522081,0.028256934,0.017423811,0.01571983,0.077879536,-0.04759297,0.006230895,-0.027543028,-0.014048519,-0.020531212,0.005086648,0.030982847,
2015,05,29,0.016965254,0.003826408,0.043520422,0.019245355,0.009563761,-0.020979195,0.002252709,0.005627329,-0.000870757,0.027944447,-0.003098458,-0.013371036,-0.005485221,-0.001297193,0.074475099,0.065278968,0.013488632,-0.001677021,-0.001691632,
2015,06,30,0.010417057,0.022276395,-0.024819881,-0.016494149,-0.020089462,-0.033977503,-0.025435454,-0.044148982,-0.018272961,-0.054227532,-0.170990593,-0.025870848,-0.00987976,-0.033084037,-0.021407929,-0.039977899,-0.035676168,0.027362364,-0.091193286,
2015,07,31,0.005222254,-0.094653933,-0.04154123,-0.01452342,-0.044205387,0.004357867,-0.023749829,0.007317216,-0.001792571,-0.02143807,-0.007673641,0.024385945,0.020850167,-0.002276994,-0.036674592,-0.000676793,-0.010149377,0.032831572,0.040374444,
2015,08,31,-0.018504133,-0.027878734,-0.015599111,-0.02974762,-0.030508457,-0.03419721,-0.032531621,-0.036495717,-0.035952798,-0.002630427,-0.052299811,-0.027789223,0.032401034,-0.032151661,-0.038241797,-0.028418157,-0.019005618,-0.004693768,-0.021199371,
2015,09,30,0.019720719,-0.02341445,0.004255003,-0.010960744,-0.039695884,-0.024949286,-0.002278917,-0.03685612,-0.008660322,0.023328737,-0.0401755,0.006733156,0.02541561,-0.011509133,-0.016621971,0.000737882,0.015033583,0.034083945,-0.011055364,
2015,10,30,0.032750255,0.092071737,0.027663326,0.036172724,0.057808336,0.097028065,0.036010119,0.022309781,-0.014902401,0.050904635,0.044129512,0.0758936,0.009982625,0.033238311,-0.036798539,0.034966064,0.06171589,0.057278736,-0.074914167,
2015,11,30,0.01350347,0.046576142,0.010772526,-0.002518265,0.051362226,0.060708104,0.005789551,0.010411331,0.00201386,0.014558846,-0.016845433,0.016825461,0.011091491,0.001451395,0.032801383,0.028417375,0.010588689,0.020124583,-0.029652227,
2015,12,31,0.011619359,0.084969894,-0.0440595,-0.050722552,-0.002318788,-0.01773732,-0.010559557,-0.020535383,-0.005643576,-0.004014637,-0.05115287,0.008937008,-0.018041806,-0.028081796,-0.033651793,-0.002304673,-0.025465575,-0.010144997,-0.013199542,
2016,01,29,-0.022826649,-0.115459216,-0.011615615,-0.033971681,-0.024401175,-0.114399769,0.007767893,-0.086134389,-0.042501631,-0.045548622,-0.108486473,-0.0030637,-0.010792774,-0.000804977,-0.047185633,-0.026869165,-0.011941991,-0.045281624,-0.097452247,
2016,02,29,-0.019839254,-0.012008907,-0.003565446,-0.000577623,0.031366537,0.043395015,-0.004086645,0.041759376,0.025614616,-0.016665167,-0.016044602,-0.031476849,0.041647419,0.005586229,-0.013897276,-0.00652212,0.000737459,-0.11572777,-0.042272375,
2016,03,31,0.042018186,0.124431087,0.0480545,0.05200434,0.050155133,0.051916617,0.057487772,0.066368349,0.062898619,0.038730301,-0.006585882,0.035628755,0.015361442,0.046217515,0.069041845,0.053674023,0.034623358,0.028936915,0.040202955,
2016,04,29,0.001940262,0.095383493,-0.021586104,-0.065461461,-0.014809038,0.011103367,-0.048794476,-0.001763082,-0.016095063,-0.028718684,0.01146057,-0.044335789,-0.002936397,-0.009683786,-0.066630996,-0.057560671,-7.9939E-05,0.056296002,-0.062959042,
2016,05,31,0.023549018,0.109687847,0.019612472,0.030112824,0.078474098,-0.011401391,0.051696878,0.037610856,0.02672118,0.022159657,0.073078592,0.029520289,-0.035614323,0.003688877,0.001347335,0.021511261,0.026292491,0.019943084,0.056475213,
2016,06,30,-0.016371945,0.051046919,-0.014032564,-0.018932261,-0.008078172,-0.031926767,-0.008609189,-0.023698154,-0.00557243,0.016324962,0.03413434,-0.015260342,-0.018542402,0.007816472,-0.023249362,-0.002639477,0.014448627,0.036447827,0.011403379,
2016,07,29,0.009285038,0.125360997,0.051901128,0.037450313,0.040121976,0.040633608,0.035414928,0.047793776,0.024585082,0.026453241,-0.000631631,0.044414505,0.021887681,0.00275648,0.018408433,0.001322901,0.048967062,-0.009720763,0.002291556,
2016,08,31,0.019312873,0.032907604,-0.005828143,0.010137672,0.056456732,0.054508038,0.01166594,0.01101705,-0.000994541,0.01593009,0.07923123,0.008649155,0.045200322,0.001900431,0.056440196,0.027890049,-0.001310247,0.002470532,-0.007747128,
2016,09,30,0.025671733,-0.029753672,0.012925977,0.027555823,0.004488974,0.030658569,0.017996964,0.037415157,-8.18047E-05,0.021943642,0.032712771,0.001057135,-0.001689831,-0.020936575,0.007363332,0.011817189,0.003978956,0.018868436,0.101622388,
2016,10,31,-0.004140955,0.01966025,-0.002364737,0.001879111,-0.015693281,-0.000300321,-0.017613127,-0.030103467,-0.014341657,-0.034464494,-0.015415345,0.017148957,-0.021593707,-0.00793403,0.004538822,0.033116668,0.004126539,-0.028375493,-0.000222707,
2016,11,30,-0.019413503,0.090739407,0.066229766,-0.009460957,0.04562963,0.001978293,0.027007291,0.026452685,0.027359569,0.001192302,0.056186126,0.005325291,0.043627975,0.01955999,0.001090344,0.020908545,0.021667349,-0.032309666,0.037156032,
2016,12,30,0.000590992,0.104735351,-0.009581687,0.020342935,0.000943318,0.008293967,0.004316097,-0.012460348,0.009977525,0.019218267,0.050137154,0.013341913,0.016502642,-0.01922065,-0.012555688,0.017798931,-0.005676122,-0.018257738,0.031448842,
2017,01,31,0.041910102,-0.038834298,0.013657316,0.020255729,0.025862218,0.041013764,0.038012441,0.006102287,0.021763169,0.006536097,0.041356113,0.017197284,-0.011575262,0.020042158,0.090794017,0.048179783,0.017806505,0.009775385,0.06943258,
2017,02,28,0.018595112,0.144389537,0.04110445,0.054514861,0.02550325,0.025706628,0.020405831,0.062264921,0.016430499,-0.004294427,-0.01223829,-0.001908687,-0.009464724,0.026055299,0.014295779,0.001951005,0.006164688,0.016430071,-0.015808479,
2017,03,31,0.041245865,0.0026947,0.000105774,0.020647052,0.031001485,0.000854663,-0.00970337,0.015886194,-0.013939299,-0.001561952,0.090940506,0.012577107,0.040638521,0.020124042,0.014283121,0.038830508,0.021777262,0.008254694,0.033458455,
2017,04,28,0.011883889,-0.039011352,-0.031593893,-2.99063E-05,0.018682905,0.017714704,0.028783558,0.022249858,-0.035992255,0.00096209,-0.018889774,0.016815041,-0.001261467,0.005266008,0.007731851,0.054645894,-0.004824403,0.024659643,0.033119468,
2017,05,31,0.025598637,-0.075021554,0.051329712,0.028477021,0.053956478,0.093745088,0.006038003,-0.001386586,-0.017030086,0.002706664,0.046119419,0.011101174,-0.012296154,0.004133883,0.029379567,0.004285402,0.01778588,0.018934483,0.004800824,
2017,06,30,-0.001287708,0.047384499,-0.039893852,-0.025586949,-0.045567826,-0.044778558,0.013951856,-0.027456427,0.003400988,-0.029482023,-0.013037729,-0.005696229,0.018534704,0.043223586,-0.045019551,-0.073284497,-0.030305784,0.012006366,-0.00478624,
2017,07,31,0.015235731,0.03764354,0.006702712,0.013976145,0.030446338,0.040953869,-0.013355935,0.038489819,-0.026662597,0.021715953,-0.0260747,0.023125935,0.019292063,-0.000189177,0.038606706,0.061395704,0.027095843,-0.009649163,-0.017402438,
2017,08,31,0.024971792,-0.019914773,0.024887426,0.044203864,0.008843523,0.014153179,-0.003350314,-0.000453458,-0.000391344,-0.001693718,0.055727171,0.014500167,-0.012436671,0.003464837,0.003377549,0.012621384,0.007616985,0.0024953,0.015781677,
2017,09,29,-0.017069168,-0.008433168,0.015189242,-0.026984967,0.062385633,-0.008428704,0.017171878,0.022529563,0.006180582,0.035761575,0.089981505,-0.001629032,-0.013914017,-0.017430011,-0.014501627,0.020872576,0.034367079,0.003803479,-0.00680243,
2017,10,31,0.069724334,-0.064710124,0.025114996,0.040130765,0.034755559,0.046545979,0.019722942,0.033287272,0.026082437,0.07721866,0.051777486,0.047920965,0.0280866,0.024029507,0.048196965,0.060763449,0.035673774,0.007337023,0.01419183,
2017,11,30,0.015369903,-0.003772182,-0.023153689,0.00872302,-0.028370895,-0.056564389,0.016871629,-0.002019645,0.004058979,-0.003723535,-0.019238295,0.007330936,0.016795004,-0.015990713,-0.034994664,-0.024516396,0.002686509,0.013576953,-0.053848359,
2017,12,29,-0.015171595,-0.025034765,0.014482826,-0.006671667,-0.013796661,-0.019721042,-0.005397634,-0.00612869,-0.001554388,0.012600464,-0.013211013,0.007011563,-0.015313038,-0.016049516,-0.042617864,0.014770607,0.030798389,-0.014165262,0.006358122,
2018,01,31,0.056875285,0.125993618,0.013684769,-0.004644682,0.020817281,0.042547379,-0.010580407,0.045303676,0.028166713,0.018239586,0.026627332,0.045600048,0.041768277,0.03956623,0.010216278,0.039341212,0.023664468,0.056200672,0.048761758,
2018,02,28,0.019907808,-0.05484259,-0.008255675,0.028625521,0.031705101,0.006894004,-0.028181185,0.001301847,-0.017005859,0.013144175,0.04782924,-0.003701433,0.028271806,-0.007814325,0.052019636,-0.003300863,-0.005258726,0.003434703,-0.009573805,
2018,03,29,0.014198234,-0.080978081,0.006938211,-0.025973009,-0.015193768,0.02899351,-0.018301584,-0.025637627,-0.006740804,0.023912641,0.028661754,-0.011735421,-0.001423785,-0.044360336,-0.037293793,0.002955464,-0.018255125,0.016468811,0.027726981,
2018,04,30,0.010955185,0.034462834,-0.018398374,-0.006572331,-0.049059182,0.001105251,-0.013607419,-0.008601926,-0.024662193,-0.003852652,-0.05460158,0.010576295,0.018292261,0.001028545,-0.062808058,-0.147460048,-0.010407403,0.016085323,-0.068589613,
2018,05,31,0.05111768,0.101041642,0.04631397,0.055049553,0.011320487,0.010900512,0.005359886,0.010776957,-0.006320219,0.03158217,0.097777825,0.025901557,-0.009959374,0.009871944,0.057004983,0.067214111,0.045267018,0.024490618,0.025267391,
2018,06,29,-0.009635922,0.038131096,-0.003628109,-0.004109593,-0.041144287,0.006643321,0.00540042,0.015374777,-0.004976683,-0.04549524,-0.040684856,-0.001011728,0.037057686,-0.025458659,-0.008719364,0.001829318,-0.006490539,-0.018227499,-0.03012766,
2018,07,31,0.001546957,0.087360832,0.000995279,0.011986824,0.022356004,-0.008869267,0.081387143,0.00740058,0.015962015,-0.014299229,0.00288951,0.031712522,0.018020084,0.035991232,-0.009402547,0.055402879,0.006615645,0.005614657,-0.042769444,
2018,08,31,0.032198629,0.137720751,0.014182194,0.079338433,-0.051218354,0.079806337,0.00662628,0.028581014,0.009304489,0.005604599,-0.002226703,0.026553228,0.02456875,0.008121076,-0.013596331,-0.021194282,0.004192994,0.040445815,-0.045035892,
2018,09,28,0.010486231,0.088934693,-0.029022799,-0.003621685,-0.046520635,0.00492409,0.022601213,0.021742363,0.013802408,-0.010345128,-0.064898352,0.007816267,0.007767735,0.025855872,-0.00281546,-0.045876914,-0.020206978,-0.003336601,-0.029829507,
2018,10,31,-0.040772133,-0.229507963,-0.043176727,-0.01344174,-0.070218308,-0.082000172,-0.043304224,-0.028376852,-0.117262221,-0.003782157,-0.078854939,-0.029699885,-0.026062095,-0.023537519,-0.019335848,-0.030777412,-0.059289355,-0.063633637,-0.13327801,
2018,11,30,0.008972153,0.068069658,0.04292463,-0.086815979,0.057006164,0.048437295,0.006086785,-0.02101132,0.037539431,0.024696533,0.009565467,0.018179148,0.029750504,-0.00071142,-0.074047276,0.016423212,0.031659706,-0.040621874,0.022785483,
2018,12,31,-0.044913959,-0.062147907,-0.029770684,-0.053891101,-0.056397154,-0.050593109,-0.027974446,-0.047746733,-0.038720355,-0.021484926,-0.084666587,-0.038126828,-0.055336395,-0.033406073,-0.035747563,-0.055893736,-0.023916183,-0.015924462,-0.083263349,
2019,01,31,0.039566961,0.121336083,0.061381282,0.02331642,0.076875259,0.058633072,0.041771761,0.03210818,0.072817692,0.001755456,0.080819504,0.012059916,0.007002694,0.048007223,0.037356146,0.059529492,0.030772776,0.007805721,0.08526643,
2019,02,28,0.024992955,-0.015945852,0.036387776,0.01902127,-0.006081162,0.044306437,0.02227856,-0.047886791,0.016913771,0.053475519,0.029220439,0.032369473,0.087848848,0.016124526,0.050978575,0.055746571,0.021460716,0.034410569,0.048451974,
2019,03,29,0.006551609,0.035258743,-0.006916737,0.040216578,0.014701653,-0.019591047,-0.021876637,-0.00665302,0.009238979,0.006025977,0.004755083,0.02232668,-0.006507792,0.012967979,0.00433941,-0.01065933,0.001188989,-0.000827855,-0.015063479,
2019,04,30,0.035592451,0.034500215,0.04305108,0.023843657,0.045789688,0.05830887,-0.016717812,0.011469683,-0.002562329,-0.022063602,0.007603044,0.044282352,0.013669183,0.014831967,0.029021394,0.089876794,0.045663207,0.054838584,0.026806887,
2019,05,31,-0.028464363,-0.003471849,-0.077903332,-0.057578921,-0.054297552,-0.044349035,-0.040147423,-0.028566481,-0.038027768,-0.061400485,-0.110518625,-0.022061367,0.014848337,-0.038810144,-0.119280372,-0.064563158,-0.052929859,-0.036226829,-0.137814397,
2019,06,28,0.03649744,0.044535756,0.067511424,0.05327797,0.064744679,0.005338049,0.061534188,0.049965434,0.035794845,0.036216382,0.073124858,0.034675554,0.047612056,0.051496015,0.064340732,0.055731902,0.041464532,0.005401315,0.111221024,
2019,07,31,0.006161347,0.001142505,0.017311149,0.031972188,0.041119563,-0.018323474,-0.033684494,0.005191427,0.031401078,0.023657711,0.065674142,0.007425269,-0.002010233,-0.00336334,0.042836062,0.065662809,0.039748125,0.033513843,0.054357718,
2019,08,30,-0.021370256,0.014033353,-0.027023206,-0.007195295,-0.010097267,-0.038808582,-0.039898801,-0.060831446,-0.033937047,-0.024948459,0.003661478,0.005037811,0.037458989,-0.034004556,-0.051641547,-0.022059297,-0.004399717,0.041147285,0.026418881,
2019,09,30,-0.012795249,-0.035372434,0.007449101,0.030584615,0.016678101,0.014591467,0.010324898,0.018351418,0.030588806,0.036190412,-0.023860117,0.003670167,-0.024480094,0.024096145,0.022377054,0.03947129,0.018851621,0.009974217,0.017610264,
2019,10,31,0.002633141,0.068335644,-0.020290329,0.045589996,0.036379474,-0.001000882,0.016582595,-0.037120589,-0.036395206,0.040218817,0.045199755,0.013350028,-0.010550622,-0.002375549,0.06032831,0.024139753,-0.036245783,0.009847331,-0.058724621,
2019,11,29,0.04676732,0.062147907,0.025006628,0.032424726,0.029724966,0.089058954,-0.005746565,0.062964121,0.007411967,0.013891769,-0.000365452,0.02508791,0.002551676,0.012955207,0.033226151,0.010225172,0.008095249,0.033675871,-0.011243564,
2019,12,31,0.027561072,0.068702284,0.024139175,0.040912303,0.022935654,0.006102822,0.001045653,0.013819742,-0.00132649,0.013262122,0.053836098,0.017763321,-0.014579946,-0.025160184,0.091739518,0.037215789,0.02825206,0.014497697,0.100741409,
2020,01,31,0.027216485,0.010663808,-0.034558054,0.022844295,-0.022261174,0.03059403,-0.037692375,0.015973959,0.030312925,0.028640841,-0.005608297,0.033204388,0.040769765,-0.002445316,-0.028699983,-0.014242629,-0.023535011,0.032965659,0.016969427,
2020,02,28,-0.007510177,-0.014277402,-0.000286475,-0.052895831,0.002370025,-0.013374993,-0.044720769,-0.010931141,-0.038541049,-0.059124629,-0.004356897,-0.020313451,-0.028703078,-0.025491721,-0.051233582,-0.049757099,-0.024089736,-0.014086166,-0.071478771,
2020,03,31,-0.035215362,0,-0.085075584,-0.03140562,-0.103271257,-0.087357523,-0.065069727,-0.074456001,-0.069395041,-0.011091559,-0.096786944,-0.011682419,-0.093718094,-0.010037434,-0.049540394,-0.035322597,-0.057741962,-0.023917126,-0.125460876,
2020,04,30,0.045806616,0.061427942,0.087260594,0.062722679,0.035126727,0.078740515,0.030019601,-0.048938849,0.053802021,0.044648477,0.056376402,0.055502994,0.034198591,0.041808558,0.065291635,0.0623991,0.065024179,0.033972845,0.049829179,
2020,05,29,0.038700468,0.011533877,0.015495332,0.035439868,0.05507706,0.050861033,0.019250542,-0.010484796,0.003511524,0.023266647,0.000181314,0.010873167,-0.02639495,0.006509798,0.058957888,0.030715571,0.013425404,0.068304719,-0.016423042,
2020,06,30,0.051536794,-0.009713974,0.03574584,0.059709596,0.031814445,0.055738568,0.055554775,0.065521628,-0.014603186,-0.021938885,0.031548959,0.045541604,0.017109528,0.011949371,0.03286954,0.100703719,0.029104075,-0.034210876,-0.002158721,
2020,07,31,0.008897218,0.167840957,-0.028500889,0.066375041,0.027017227,-0.005040437,0.07806242,0.003722559,0.007734043,-0.098127517,-0.012527915,0.003189275,-0.001023951,0.003230957,0.056367127,0.022286729,0.005001167,0.012792977,-0.010453438,
2020,08,31,0.062751543,0.069272238,0.009865134,0.085155251,-0.017384673,0.016702574,0.022949081,0.046127142,0.006933355,0.031293363,-0.041340813,0.04248426,0.044123387,0.013645705,-0.000672921,-0.019929633,0.047066349,-0.014763082,-0.04991991,
2020,09,30,-0.019870377,-0.044420611,-0.000520511,-0.046978212,-0.015429377,-0.026774376,-0.000668405,-0.008705644,-0.005814751,0.007018115,0.013621697,-0.030302969,0.007521366,0.018426654,0.001944353,-0.028625702,0.001951194,0.004068391,-0.021669979,
